finess,Sources,lib_reg,code_reg,raison_sociale,lib_cat,repondant,resultat_tda,resultat_trd,tda_c_etbt,tda_c_ichaut_etbt,tda_c_icbas_etbt,tda_c_den_etbt,trd_c_etbt,trd_c_ichaut_etbt,trd_c_icbas_etbt,trd_c_den_etbt
790000012,2015,Nouvelle Aquitaine,75,CENTRE HOSPITALIER DE NIORT,CH,Oui,Pas de contrôle,Pas de contrôle,86.16,88.17,84.15,60,91.67,98,80,48
790006654,2015,Nouvelle Aquitaine,75,CTRE HOSPIT. NORD DEUX-SEVRES,CH,Oui,Pas de contrôle,Pas de contrôle,71.23,75.98,66.47,60,54.17,69,39,48
790009948,2015,Nouvelle Aquitaine,75,POLYCLINIQUE INKERMANN,Privé,Oui,Pas de contrôle,Pas de contrôle,95.69,97.94,93.44,60,97.73,99,88,44
800000028,2015,Hauts de France,32,CTRE HOSP D'ABBEVILLE,CH,Oui,Pas de contrôle,Pas de contrôle,92.91,95.39,90.42,60,96.08,99,86,51
800000044,2015,Hauts de France,32,C.H.U. D'AMIENS,CHU,Oui,Pas de contrôle,Pas de contrôle,80.24,83.85,76.62,60,78.43,89,65,51
800000069,2015,Hauts de France,32,CTRE HOSP DE DOULLENS,CH,Oui,Pas de contrôle,Pas de contrôle,80.2,82.29,78.11,60,100,100,100,58
800000093,2015,Hauts de France,32,CTRE HOSP DE PERONNE,CH,Oui,Pas de contrôle,Pas de contrôle,81.31,83.91,78.71,60,79.55,90,65,44
800002503,2015,Hauts de France,32,SA SAINTE ISABELLE,Privé,Oui,Pas de contrôle,Pas de contrôle,75.49,77.12,73.87,60,100,100,100,60
800009466,2015,Hauts de France,32,POLYCLINIQUE DE PICARDIE,Privé,Oui,Pas de contrôle,Pas de contrôle,83.62,87.12,80.12,60,100,100,100,46
800009920,2015,Hauts de France,32,SA CLINIQUE VICTOR PAUCHET,Privé,Oui,Pas de contrôle,Pas de contrôle,94.46,96.33,92.6,60,78,89,64,50
800013179,2015,Hauts de France,32,SAS CLINIQUE DE L'EUROPE,Privé,Oui,Pas de contrôle,Pas de contrôle,97.15,99.05,95.24,60,100,100,100,60
800015729,2015,Hauts de France,32,SAS CARDIOLOGIE ET URGENCES,Privé,Oui,Pas de contrôle,Pas de contrôle,59.75,,,9,0,,,2
800018491,2015,Hauts de France,32,CCO SOPP AMIENS,Privé,Oui,Pas de contrôle,Pas de contrôle,98.08,,,8,100,,,8
810000224,2015,Occitanie,76,CMCO CLAUDE BERNARD,Privé,Oui,Pas de contrôle,Pas de contrôle,90.86,93.55,88.16,60,100,100,100,56
810000331,2015,Occitanie,76,CH ALBI,CH,Oui,Pas de contrôle,Pas de contrôle,85.15,88.23,82.07,60,65.12,79,49,43
810000380,2015,Occitanie,76,CHIC CASTRES-MAZAMET,CH,Oui,Recueil Validé,Recueil Validé,88.53,91.31,85.74,60,90.2,97,79,51
810000455,2015,Occitanie,76,CH LAVAUR,CH,Oui,Pas de contrôle,Pas de contrôle,84.14,87.37,80.91,60,36.36,55,20,33
810101170,2015,Occitanie,76,CLINIQUE TOULOUSE LAUTREC,Privé,Oui,Pas de contrôle,Pas de contrôle,76.56,79.36,73.76,60,85.71,94,74,56
810101444,2015,Occitanie,76,CLINIQUE DU SIDOBRE,Privé,Oui,Recueil Validé,Recueil Validé,97.81,99.11,96.51,60,100,100,100,49
820000016,2015,Occitanie,76,CH MONTAUBAN,CH,Oui,Recueil Validé,Recueil Validé,89.34,91.83,86.85,60,86.49,96,71,37
820000040,2015,Occitanie,76,CLINIQUE CROIX SAINT MICHEL,Privé,Oui,Pas de contrôle,Pas de contrôle,95.28,97.09,93.48,60,98.25,99,91,57
820000057,2015,Occitanie,76,CLINIQUE DU PONT DE CHAUME,Privé,Oui,Pas de contrôle,Pas de contrôle,80.14,84.86,75.42,60,74.55,85,61,55
820000065,2015,Occitanie,76,CLINIQUE DU DOCTEUR CAVE,Privé,Oui,Recueil Validé,Recueil Validé,95.97,98.14,93.79,60,88.33,95,77,60
820004950,2015,Occitanie,76,CHIC CASTELSARRASIN-MOISSAC,CH,Oui,Pas de contrôle,Pas de contrôle,91.37,93.83,88.91,60,55.77,70,41,52
830100103,2015,PACA,93,CLINIQUE STE MARGUERITE,Privé,Oui,Pas de contrôle,Pas de contrôle,94.05,95.9,92.2,60,96.61,99,88,59
830100251,2015,PACA,93,CLINIQUE DU CAP D'OR,Privé,Oui,Pas de contrôle,Pas de contrôle,99.85,100,99.55,60,100,100,100,60
830100319,2015,PACA,93,POLYCLINIQUE LES FLEURS,Privé,Oui,Pas de contrôle,Pas de contrôle,97.91,98.79,97.02,60,100,100,100,60
830100327,2015,PACA,93,CLINIQUE LES LAURIERS,Privé,Oui,Pas de contrôle,Pas de contrôle,92.82,95.62,90.03,60,100,100,100,51
830100368,2015,PACA,93,CLINIQUE CHIRURGICALE DU GOLFE DE SAINT TROPEZ,Privé,Oui,Pas de contrôle,Pas de contrôle,83.14,85.41,80.87,60,98.33,99,91,60
830100392,2015,PACA,93,POLYCLINIQUE NOTRE DAME,Privé,Oui,Pas de contrôle,Pas de contrôle,93.75,95.63,91.87,60,100,100,100,60
830100418,2015,PACA,93,CLINIQUE NOTRE DAME DE LA MERCI,Privé,Oui,Pas de contrôle,Pas de contrôle,88.91,91,86.82,60,0,0,0,60
830100434,2015,PACA,93,CLINIQUE SAINT JEAN,Privé,Oui,Recueil Validé,Recueil Validé,72.64,77.19,68.09,60,89.8,97,78,49
830100459,2015,PACA,93,CLINIQUE SAINT MICHEL,Privé,Oui,Pas de contrôle,Pas de contrôle,99.06,99.83,98.29,60,100,100,100,58
830100475,2015,PACA,93,CLINIQUE SAINT ROCH,Privé,Oui,Pas de contrôle,Pas de contrôle,98.54,99.33,97.75,60,98.33,99,91,60
830100517,2015,PACA,93,CH DE BRIGNOLES,CH,Oui,Pas de contrôle,Pas de contrôle,87.29,89.84,84.74,60,97.83,99,88,46
830100525,2015,PACA,93,CH DE DRAGUIGNAN,CH,Oui,Pas de contrôle,Pas de contrôle,89.01,91.38,86.63,60,88.57,97,73,35
830100533,2015,PACA,93,CH DE  HYERES,CH,Oui,Pas de contrôle,Pas de contrôle,90.01,92.83,87.18,60,74.51,86,60,51
830100558,2015,PACA,93,HOPITAL RENEE SABRAN,CHU,Oui,Pas de contrôle,Pas de contrôle,97.62,98.89,96.36,60,73.21,84,60,56
830100566,2015,PACA,93,CHI FREJUS,CH,Oui,Pas de contrôle,Pas de contrôle,83.32,86.72,79.92,60,75.93,87,62,54
830100574,2015,Service de santé des armées,12,HÔPITAL D'INSTRUCTION DES ARMÉES SAINTE-ANNE,CH,Oui,Pas de contrôle,Pas de contrôle,93.74,95.99,91.48,60,100,100,100,46
830100590,2015,PACA,93,CH DE ST-TROPEZ,CH,Oui,Pas de contrôle,Pas de contrôle,77.76,81.41,74.12,60,74.07,89,54,27
830100616,2015,PACA,93,CHI TOULON,CH,Oui,Pas de contrôle,Pas de contrôle,84.55,87.74,81.37,60,81.25,91,67,48
830200523,2015,PACA,93,POLYCLINIQUE HENRI MALARTIC,ESPIC/EBNL,Oui,Pas de contrôle,Pas de contrôle,88.06,90.85,85.27,60,81.63,91,68,49
840000012,2015,PACA,93,CH DU PAYS D'APT,CH,Oui,Pas de contrôle,Pas de contrôle,90.34,93.04,87.63,60,96.3,99,87,54
840000046,2015,PACA,93,CH DE CARPENTRAS,CH,Oui,Pas de contrôle,Pas de contrôle,96.59,98.89,94.28,60,100,100,100,25
840000087,2015,PACA,93,CH LOUIS GIORGI D'ORANGE,CH,Oui,Pas de contrôle,Pas de contrôle,85.88,88.61,83.16,60,94.12,99,84,51
840000285,2015,PACA,93,POLYCLINIQUE URBAIN V,Privé,Oui,Pas de contrôle,Pas de contrôle,83.64,87.15,80.12,60,59.57,74,44,47
840000327,2015,PACA,93,CLINIQUE DU DR MONTAGARD,Privé,Oui,Pas de contrôle,Pas de contrôle,93.44,96.35,90.53,52,98.08,99,90,52
840000400,2015,PACA,93,CENTRE CHIRURGICAL ST ROCH,Privé,Oui,Pas de contrôle,Pas de contrôle,99.1,99.99,98.22,60,94.92,99,86,59
840000467,2015,PACA,93,CAPIO CLINIQUE D'ORANGE,Privé,Oui,Pas de contrôle,Pas de contrôle,64.28,67.49,61.07,60,38.71,58,22,31
840004659,2015,PACA,93,CHI CAVAILLON-LAURIS,CH,Oui,Pas de contrôle,Pas de contrôle,96,97.78,94.22,60,65.79,80,49,38
840006597,2015,PACA,93,CH HENRI DUFFAUT AVIGNON,CH,Oui,Pas de contrôle,Pas de contrôle,87.81,90.24,85.38,60,62.5,76,47,48
840013312,2015,PACA,93,CLINIQUE RHONE DURANCE,Privé,Oui,Pas de contrôle,Pas de contrôle,71.08,74.31,67.85,60,88.33,95,77,60
840013445,2015,PACA,93,CLINIQUE FONTVERT ST FRANCOIS,Privé,Oui,Pas de contrôle,Pas de contrôle,77.04,81.06,73.03,60,17.24,36,6,29
840017172,2015,PACA,93,SYNERGIA POLYCLINIQUE,Privé,Oui,Pas de contrôle,Pas de contrôle,88.32,90.67,85.98,60,80,89,68,60
850000019,2015,Pays de la Loire,52,CENTRE HOSPITALIER LA ROCHE/YON - MONTAIGU - LUCON,CH,Oui,Pas de contrôle,Pas de contrôle,93.92,95.94,91.89,60,92,98,81,50
850000035,2015,Pays de la Loire,52,CENTRE HOSPITALIER FONTENAY,CH,Oui,Pas de contrôle,Pas de contrôle,61.36,66.37,56.35,41,56.25,74,38,32
850000084,2015,Pays de la Loire,52,CTRE HOSPITALIER LES SABLES D'O.,CH,Oui,Pas de contrôle,Pas de contrôle,90.4,92.24,88.56,60,85.71,94,74,56
850000118,2015,Pays de la Loire,52,CLINIQUE SAINT CHARLES,Privé,Oui,Pas de contrôle,Pas de contrôle,93.75,95.76,91.74,60,98.15,99,90,54
850000126,2015,Pays de la Loire,52,CLINIQUE SUD VENDEE,Privé,Oui,Pas de contrôle,Pas de contrôle,58.02,61.29,54.76,60,27.12,40,16,59
850000134,2015,Pays de la Loire,52,CLINIQUE CHIRURGICALE PORTE OCEANE,Privé,Oui,Pas de contrôle,Pas de contrôle,90.19,93,87.38,60,88.89,96,77,54
850009010,2015,Pays de la Loire,52,CHI LOIRE VENDEE OCEAN,CH,Oui,Pas de contrôle,Pas de contrôle,93.42,95.45,91.4,60,53.06,68,38,49
860010321,2015,Nouvelle Aquitaine,75,POLYCLINIQUE DE POITIERS,Privé,Oui,Pas de contrôle,Pas de contrôle,96.02,97.95,94.09,60,98.28,99,91,58
860013077,2015,Nouvelle Aquitaine,75,CTRE HOSP. UNIVERSITAIRE DE POITIERS,CHU,Oui,Pas de contrôle,Pas de contrôle,82.85,87.03,78.67,60,87.76,95,75,49
860013382,2015,Nouvelle Aquitaine,75,GROUPE HOSPITALIER NORD-VIENNE,CH,Oui,Pas de contrôle,Pas de contrôle,95.72,97.48,93.97,60,88.46,96,77,52
860780311,2015,Nouvelle Aquitaine,75,CLINIQUE DE CHATELLERAULT,Privé,Oui,Pas de contrôle,Pas de contrôle,84.99,87.59,82.39,60,58.33,71,45,60
860780568,2015,Nouvelle Aquitaine,75,CLINIQUE FIEF DE GRIMOIRE,Privé,Oui,Pas de contrôle,Pas de contrôle,97.06,98.51,95.62,60,82.5,93,67,40
870000015,2015,Nouvelle Aquitaine,75,CHU  LIMOGES,CHU,Oui,Pas de contrôle,Pas de contrôle,82.18,86.23,78.14,60,27.27,41,16,55
870000023,2015,Nouvelle Aquitaine,75,CENTRE HOSPITALIER  ST JUNIEN,CH,Oui,Pas de contrôle,Pas de contrôle,95.96,97.78,94.13,60,100,100,100,45
870000031,2015,Nouvelle Aquitaine,75,CENTRE HOSPITALIER  ST YRIEIX,CH,Oui,Pas de contrôle,Pas de contrôle,92.99,94.22,91.76,60,91.67,97,82,60
870000288,2015,Nouvelle Aquitaine,75,CLINIQUE FRANÇOIS CHENIEUX,Privé,Oui,Pas de contrôle,Pas de contrôle,86.2,89.58,82.83,60,59.32,72,46,59
870000411,2015,Nouvelle Aquitaine,75,CLINIQUE EMAILLEURS-COLOMBIER LIMOGES,Privé,Oui,Recueil Validé,Recueil Validé,75.76,78.35,73.17,60,78.95,89,66,57
880007059,2015,Alsace-Champagne-Ardenne-Lorraine,44,CHI EMILE DURKHEIM EPINAL,CH,Oui,Pas de contrôle,Pas de contrôle,90.86,93.08,88.64,60,72.92,85,58,48
880007299,2015,Alsace-Champagne-Ardenne-Lorraine,44,CHI DE L'OUEST VOSGIEN,CH,Oui,Pas de contrôle,Pas de contrôle,89.61,92.16,87.05,60,37.21,53,23,43
880780077,2015,Alsace-Champagne-Ardenne-Lorraine,44,CENTRE HOSPITALIER - SAINT DIE,CH,Oui,Pas de contrôle,Pas de contrôle,85.65,88.5,82.79,60,72.55,84,58,51
880780093,2015,Alsace-Champagne-Ardenne-Lorraine,44,CENTRE HOSPITALIER - REMIREMONT,CH,Oui,Pas de contrôle,Pas de contrôle,87.35,90.66,84.03,60,57.78,72,42,45
880788591,2015,Alsace-Champagne-Ardenne-Lorraine,44,POLYCLINIQUE LA LIGNE BLEUE,Privé,Oui,Pas de contrôle,Pas de contrôle,89.44,92.23,86.64,60,75,86,62,56
890000037,2015,Bourgogne-Franche-Comté,27,CH AUXERRE,CH,Oui,Pas de contrôle,Pas de contrôle,83.3,86.38,80.21,60,87.23,95,74,47
890000169,2015,Bourgogne-Franche-Comté,27,CLINIQUE PAUL PIQUET,Privé,Oui,Pas de contrôle,Pas de contrôle,77.92,80.57,75.26,60,62.07,79,42,29
890002389,2015,Bourgogne-Franche-Comté,27,POLYCLINIQUE STE MARGUERITE,Privé,Oui,Pas de contrôle,Pas de contrôle,90.73,93.04,88.42,60,100,100,100,39
890970569,2015,Bourgogne-Franche-Comté,27,CENTRE HOSPITALIER SENS,CH,Oui,Pas de contrôle,Pas de contrôle,96.93,98.57,95.29,60,74.51,86,60,51
900000035,2015,Bourgogne-Franche-Comté,27,S.A CLINIQUE LA MIOTTE,Privé,Oui,Pas de contrôle,Pas de contrôle,79.93,82.64,77.21,60,69.23,81,55,52
900000365,2015,Bourgogne-Franche-Comté,27,HOPITAL NORD FRANCHE COMTE,CH,Oui,Pas de contrôle,Pas de contrôle,78.42,82.63,74.21,60,56.76,73,39,37
910002773,2015,Ile de France,11,CH SUD-FRANCILIEN,CH,Oui,Pas de contrôle,Pas de contrôle,86.05,88.88,83.22,60,80,92,63,35
910019447,2015,Ile de France,11,CHI SUD ESSONNE-DOURDAN-ETAMPES,CH,Oui,Pas de contrôle,Pas de contrôle,72.17,75.46,68.88,60,48.98,64,34,49
910019454,2015,Ile de France,11,CENTRE HOSP DE JUVISY SUR ORGE,CH,Oui,Pas de contrôle,Pas de contrôle,100,100,100,60,85.19,96,66,27
910110014,2015,Ile de France,11,CH D'ARPAJON,CH,Oui,Pas de contrôle,Pas de contrôle,97.72,98.97,96.46,60,76.6,88,62,47
910110055,2015,Ile de France,11,CENTRE HOSPITALIER DES DEUX VALLEES,CH,Oui,Pas de contrôle,Pas de contrôle,90.51,92.76,88.25,60,78.05,89,62,41
910110063,2015,Ile de France,11,CH D'ORSAY,CH,Oui,Pas de contrôle,Pas de contrôle,76.32,79.64,73,60,74.42,87,59,43
910150010,2015,Ile de France,11,CH F.H. MANHES,ESPIC/EBNL,Oui,Pas de contrôle,Pas de contrôle,63.11,66.05,60.17,60,0,,,3
910300011,2015,Ile de France,11,CLINIQUE DES CHARMILLES,Privé,Oui,Pas de contrôle,Pas de contrôle,97.15,98.24,96.05,60,18.64,31,10,59
910300144,2015,Ile de France,11,CTRE  MEDICO-CHIRURGICAL ET OBST,Privé,Oui,Pas de contrôle,Pas de contrôle,91.88,94.3,89.46,60,83.64,92,71,55
910300177,2015,Ile de France,11,CLINIQUE DE L'YVETTE,Privé,Oui,Pas de contrôle,Pas de contrôle,80.87,83.14,78.61,60,78.18,88,65,55
910300219,2015,Ile de France,11,INSTITUT HOSP. JACQUES CARTIER,Privé,Oui,Pas de contrôle,Pas de contrôle,86.59,90.09,83.09,56,4.17,21,0,24
910300300,2015,Ile de France,11,HOPITAL PRIVE DU VAL D'YERRES,Privé,Oui,Pas de contrôle,Pas de contrôle,93.04,95.22,90.86,60,83.33,92,71,60
910300359,2015,Ile de France,11,CLINIQUE CARON,Privé,Oui,Pas de contrôle,Pas de contrôle,80.04,82.78,77.3,60,98.21,99,90,56
910803543,2015,Ile de France,11,C.H.P CLAUDE GALIEN,Privé,Oui,Pas de contrôle,Pas de contrôle,79.17,83.31,75.02,60,12,24,4,50
910805357,2015,Ile de France,11,CLINIQUE DE L ESSONNE,Privé,Oui,Pas de contrôle,Pas de contrôle,92.1,93.82,90.38,60,43.24,61,27,37
920000643,2015,Ile de France,11,INSTITUT HOSPITALIER FRANCO-BRITANIQUE - SITE KLEB,ESPIC/EBNL,Oui,Pas de contrôle,Pas de contrôle,94.23,97.21,91.25,60,47.22,65,30,36
920000650,2015,Ile de France,11,CENTRE MEDICO CHIRURGICAL FOCH,ESPIC/EBNL,Oui,Pas de contrôle,Pas de contrôle,88.27,91.28,85.26,60,82.22,92,68,45
920000684,2015,Ile de France,11,CENTRE CHIRURGICAL MARIE LANNELONGUE,ESPIC/EBNL,Oui,Pas de contrôle,Pas de contrôle,95.07,97.61,92.52,60,81.82,93,65,33
920009909,2015,Ile de France,11,CENTRE HOSPITALIER DES QUATRE VILLES,CH,Oui,Pas de contrôle,Pas de contrôle,73.15,76.36,69.95,60,80.65,93,62,31
920026374,2015,Ile de France,11,CHI COURBEVOIE-NEUILLY-PUTEAUX,CH,Oui,Pas de contrôle,Pas de contrôle,80.21,83.51,76.92,60,87.18,96,73,39
920100013,2015,Ile de France,11,HOPITAL AMBROISE PARE,CHU,Oui,Pas de contrôle,Pas de contrôle,64.76,67.98,61.54,60,48.15,62,34,54
920100021,2015,Ile de France,11,HOPITAL ANTOINE BECLERE,CHU,Oui,Pas de contrôle,Pas de contrôle,77.99,80.62,75.36,60,92.11,98,79,38
920100039,2015,Ile de France,11,HOPITAL BEAUJON,CHU,Oui,Pas de contrôle,Pas de contrôle,89.94,92.89,86.99,60,84.44,94,71,45
920100047,2015,Ile de France,11,HOPITAL LOUIS MOURIER,CHU,Oui,Pas de contrôle,Pas de contrôle,85.22,88.85,81.59,60,76.92,89,61,39
920100054,2015,Ile de France,11,HOPITAL RAYMOND POINCARE,CHU,Oui,Pas de contrôle,Pas de contrôle,96.12,97.97,94.26,60,73.21,84,60,56
920110020,2015,Ile de France,11,CASH DE NANTERRE,CH,Oui,Pas de contrôle,Pas de contrôle,97.42,98.8,96.03,60,70.45,83,55,44
920120011,2015,Service de santé des armées,12,HÔPITAL D'INSTRUCTION DES ARMÉES PERCY,CH,Oui,Pas de contrôle,Pas de contrôle,90.76,93.89,87.63,60,94.44,99,85,54
920300043,2015,Ile de France,11,HOPITAL PRIVE D ANTONY,Privé,Oui,Pas de contrôle,Pas de contrôle,95.39,97.08,93.7,60,79.07,90,64,43
920300183,2015,Ile de France,11,CENTRE CHIRURGICAL DES PRINCES,Privé,Oui,Pas de contrôle,Pas de contrôle,97.73,98.73,96.72,60,100,100,100,60
920300191,2015,Ile de France,11,C.C.B.B. MARCEL SEMBAT,Privé,Oui,Pas de contrôle,Pas de contrôle,97.05,98.41,95.69,60,98.33,99,91,60
920300365,2015,Ile de France,11,CLINIQUE  LA MONTAGNE,Privé,Oui,Pas de contrôle,Pas de contrôle,92.95,95.1,90.79,60,87.72,95,76,57
920300415,2015,Ile de France,11,CLINIQUE LAMBERT,Privé,Oui,Recueil Validé,Recueil Validé,89.51,91.76,87.26,60,100,100,100,51
920300597,2015,Ile de France,11,CLINIQUE DE MEUDON LA FORET,Privé,Oui,Pas de contrôle,Pas de contrôle,95.84,97.52,94.17,60,80,91,64,40
920300670,2015,Ile de France,11,CLINIQUE SAINTE ISABELLE,Privé,Oui,Pas de contrôle,Pas de contrôle,59.15,63.16,55.13,60,0,0,0,53
920300712,2015,Ile de France,11,CENTRE CHIRURGICAL P. CHEREST,Privé,Oui,Pas de contrôle,Pas de contrôle,92.92,94.83,91,60,100,100,100,60
920300753,2015,Ile de France,11,CENTRE CHIRURGICAL AMBROISE PARE,Privé,Oui,Pas de contrôle,Pas de contrôle,85.96,90.3,81.62,60,90.74,97,80,54
920300761,2015,Ile de France,11,CLINIQUE HARTMANN,Privé,Oui,Pas de contrôle,Pas de contrôle,94.74,97.94,91.55,60,91.67,97,82,60
920300787,2015,Ile de France,11,HOPITAL AMERICAIN,Privé,Oui,Pas de contrôle,Pas de contrôle,94.51,96.56,92.46,60,96.3,99,87,54
920300837,2015,Ile de France,11,CLINIQUE LES MARTINETS,Privé,Oui,Recueil Validé,Recueil Validé,93.66,94.79,92.53,60,98.11,99,90,53
920300936,2015,Ile de France,11,CENTRE CHIRURGICAL VAL D'OR,Privé,Oui,Pas de contrôle,Pas de contrôle,67.83,71.54,64.12,60,67.65,83,49,34
930021480,2015,Ile de France,11,GHI LE RAINCY-MONTFERMEIL,CH,Oui,Pas de contrôle,Pas de contrôle,79.45,81.74,77.15,60,63.33,80,44,30
930100037,2015,Ile de France,11,HOPITAL AVICENNE,CHU,Oui,Pas de contrôle,Pas de contrôle,81.89,84.34,79.43,60,100,100,100,52
930100045,2015,Ile de France,11,HOPITAL JEAN VERDIER,CHU,Oui,Pas de contrôle,Pas de contrôle,81.24,84.49,78,60,83.87,95,66,31
930110036,2015,Ile de France,11,CHI DE MONTREUIL,CH,Oui,Pas de contrôle,Pas de contrôle,87.68,90.74,84.62,60,51.72,71,33,29
930110051,2015,Ile de France,11,CH DE ST DENIS,CH,Oui,Pas de contrôle,Pas de contrôle,77.66,81.07,74.24,60,30.23,46,17,43
930110069,2015,Ile de France,11,CH D'AULNAY,CH,Oui,Pas de contrôle,Pas de contrôle,72.11,75.58,68.64,51,84.44,94,71,45
930150032,2015,Ile de France,11,MATERNITE DES LILAS,ESPIC/EBNL,Oui,Pas de contrôle,Pas de contrôle,91.55,93.85,89.25,60,82.61,95,61,23
930300025,2015,Ile de France,11,HOPITAL EUROPEEN DE PARIS,Privé,Oui,Pas de contrôle,Pas de contrôle,74.99,78.66,71.31,45,100,100,100,42
930300066,2015,Ile de France,11,HOPITAL PRIVE DE L'EST PARISIEN,Privé,Oui,Pas de contrôle,Pas de contrôle,94.03,96.34,91.72,60,75.86,86,63,58
930300082,2015,Ile de France,11,CENTRE CHIRURGICAL FLOREAL,Privé,Oui,Pas de contrôle,Pas de contrôle,92.8,94.99,90.6,60,93.33,98,84,60
930300116,2015,Ile de France,11,HOPITAL PRIVE DE SEINE ST DENIS,Privé,Oui,Pas de contrôle,Pas de contrôle,94.95,96.94,92.97,60,68.89,82,53,45
930300264,2015,Ile de France,11,CLINIQUE LES LILAS,Privé,Oui,Recueil Validé,Recueil Validé,91.96,94.94,88.99,60,91.67,97,82,60
930300298,2015,Ile de France,11,POLYCLINIQUE VAUBAN,Privé,Oui,Pas de contrôle,Pas de contrôle,81.03,84.47,77.6,60,33.33,48,21,54
930300553,2015,Ile de France,11,CLINIQUE DE L'ESTREE,Privé,Oui,Pas de contrôle,Pas de contrôle,93.74,95.92,91.55,60,24.53,38,14,53
930300587,2015,Ile de France,11,CLINIQUE DU LANDY,Privé,Oui,Pas de contrôle,Pas de contrôle,95.66,98.39,92.94,60,92.98,98,83,57
930300595,2015,Ile de France,11,CLINIQUE DU VERT GALANT,Privé,Oui,Pas de contrôle,Pas de contrôle,98.05,99.41,96.69,60,65.96,79,51,47
930300645,2015,Ile de France,11,CENTRE CARDIOLOGIQUE DU NORD,Privé,Oui,Pas de contrôle,Pas de contrôle,74.54,78.75,70.33,60,38.89,53,26,54
940000649,2015,Ile de France,11,HOPITAL SAINT-CAMILLE,ESPIC/EBNL,Oui,Pas de contrôle,Pas de contrôle,91.17,93.55,88.78,60,96.61,99,88,59
940000664,2015,Ile de France,11,INSTITUT GUSTAVE ROUSSY,CLCC,Oui,Pas de contrôle,Pas de contrôle,96.76,98.26,95.26,60,93.33,98,84,60
940006679,2015,Ile de France,11,HÔPITAL PRIVÉ DE MARNE-LA-VALLÉE,Privé,Oui,Pas de contrôle,Pas de contrôle,71.8,74.69,68.92,60,31.03,51,15,29
940016819,2015,Ile de France,11,LES HOPITAUX DE SAINT-MAURICE,CH,Oui,Pas de contrôle,Pas de contrôle,98.82,99.74,97.89,60,94.44,99,73,18
940100027,2015,Ile de France,11,HOPITAL HENRI MONDOR,CHU,Oui,Pas de contrôle,Pas de contrôle,71.06,74.61,67.51,60,90.57,97,79,53
940100043,2015,Ile de France,11,HOPITAL DE BICETRE,CHU,Oui,Pas de contrôle,Pas de contrôle,80.29,83.47,77.11,60,80.85,91,67,47
940100068,2015,Ile de France,11,HOPITAL PAUL BROUSSE,CHU,Oui,Pas de contrôle,Pas de contrôle,91.3,94.76,87.83,60,85.71,97,64,21
940110018,2015,Ile de France,11,CHI DE CRETEIL,CH,Oui,Pas de contrôle,Pas de contrôle,89.15,91.71,86.6,60,90,97,78,50
940110042,2015,Ile de France,11,CHI DE VILLENEUVE ST GEORGES,CH,Oui,Pas de contrôle,Pas de contrôle,93.39,95.81,90.96,60,78.72,89,64,47
940120017,2015,Service de santé des armées,12,HÔPITAL D'INSTRUCTION DES ARMÉES BEGIN,CH,Oui,Pas de contrôle,Pas de contrôle,88.83,91.09,86.57,60,86.44,94,75,59
940300031,2015,Ile de France,11,HOPITAL PRIVE PAUL D'EGINE,Privé,Oui,Pas de contrôle,Pas de contrôle,89.82,91.91,87.73,60,100,100,100,57
940300270,2015,Ile de France,11,HOPITAL PRIVE ARMAND BRILLARD,Privé,Oui,Pas de contrôle,Pas de contrôle,89.21,91.66,86.76,60,59.18,73,44,49
940300379,2015,Ile de France,11,CLINIQUE GASTON METIVET,Privé,Oui,Pas de contrôle,Pas de contrôle,88.47,91.36,85.58,60,93.75,99,79,32
940300445,2015,Ile de France,11,HOPITAL PRIVE DE THIAIS,Privé,Oui,Pas de contrôle,Pas de contrôle,67.53,70.91,64.16,60,94.74,99,85,57
940300494,2015,Ile de France,11,POLYCL. DE VILLENEUVE ST GEORGES,Privé,Oui,Pas de contrôle,Pas de contrôle,90.27,92.58,87.96,60,75,85,62,60
940300551,2015,Ile de France,11,CLINIQUE DES NORIETS,Privé,Oui,Pas de contrôle,Pas de contrôle,75.37,78.27,72.47,60,85.19,93,73,54
940300569,2015,Ile de France,11,CLINIQUE CHIRURGICALE DE VITRY,Privé,Oui,Pas de contrôle,Pas de contrôle,66.67,69.43,63.9,60,10,21,4,60
940813033,2015,Ile de France,11,CLINIQUE DE BERCY,Privé,Oui,Pas de contrôle,Pas de contrôle,77.99,80.29,75.69,60,61.67,74,48,60
950001370,2015,Ile de France,11,GH CARNELLE-PORTES DE L'OISE,CH,Oui,Pas de contrôle,Pas de contrôle,92.01,94,90.03,60,59.52,74,43,42
950013870,2015,Ile de France,11,CHI D'EAUBONNE-MONTMORENCY,CH,Oui,Pas de contrôle,Pas de contrôle,93.18,95.6,90.76,60,75,87,59,40
950110015,2015,Ile de France,11,CH D'ARGENTEUIL,CH,Oui,Pas de contrôle,Pas de contrôle,85.48,88.08,82.89,60,57.14,74,39,35
950110049,2015,Ile de France,11,CH DE GONESSE,CH,Oui,Pas de contrôle,Pas de contrôle,97.26,98.22,96.31,60,54.24,67,41,59
950110080,2015,Ile de France,11,CH DE PONTOISE,CH,Oui,Pas de contrôle,Pas de contrôle,79.9,82.99,76.81,60,40.48,57,26,42
950300095,2015,Ile de France,11,POLYCLINIQUE DU PLATEAU,Privé,Oui,Recueil Validé,Recueil Validé,79.76,84.91,74.6,60,95,99,86,60
